RunDate, PropmtUsed, Output, Durations,  DesignURL, MediaSelected, MediaIDs
2023-10-23-3:52:41,Highlight reel of our Thailand holiday,"CHECK OUT MY NEW GUITAR! 🎸,I'm so excited to start playing it 🎶,I can't wait to show you what I can do with it 🎸,I'm going to be a rock star!","3.0s,3.0s,3.9s,4.0s",https://www.canva.com/design/DAFyC0t66Jg/5TcYU3VubUrBkiDb7bX8uA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"9,5,15,10","MAFwSbtzp2M,MAFwSd0KKog,MAFwSRvID9o,MAFwSXvFG8o"
2023-10-23-3:52:56,The unique puppies we get at Barktown pet daycare,"CHECK OUT THE UNIQUE PUPPIES WE GET AT BARKTOWN PET DAYCARE 🐶,We have puppies of all shapes and sizes 🎸,We love getting to know each and every one of them 🎸,They're all so special in their own way 🎸,If you're looking for a great place to take your furry friend, come check us out 🐶","2.7s,3.0s,4.8s,4.8s,4.8s",https://www.canva.com/design/DAFyC1sACuA/p06UhkuD0igq7b3MvYuWcQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"13,11,4,16,1","MAFwSVNFcRk,MAFwSejU_J4,MAFwSUUy_ww,MAFwSdhAOQU,VAFwSpO6j88/v/c013851634.jpg"
2023-10-23-3:53:9,Happy 70th birthday video for Grandma,"Happy 70th birthday, Grandma! 🎉,You're the best grandma anyone could ask for 🎸,I'm so lucky to have you in my life 🎸,I love you more than words can say 🎸","3.1s,3.4s,3.4s,3.4s",https://www.canva.com/design/DAFyC8T44Qk/zEI7RBJyhMxjkREvYwFaww/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"6,2,4,16","MAFwSXH_r_g,VAFwSl6GZgg/v/8b104d3b36.jpg,MAFwSUUy_ww,MAFwSdhAOQU"
2023-10-23-3:53:19,The unique puppies we get at Barktown pet daycare,"Check out the unique puppies we get at Barktown pet daycare! 🐶,We have puppies of all shapes and sizes 🐩,We love getting to know each and every one of them 🥰,We'll make sure they have a fun and safe time while they're with us 🐾,So come on down and meet our furry friends today! 🐶","4.4s,4.1s,4.1s,4.1s,2.0s",https://www.canva.com/design/DAFyCxEwnsY/U5uJkm_cdZxS7x1KOYr3xA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"10,14,15,2,11","MAFwSXvFG8o,MAFwSXKt9Tc,MAFwSRvID9o,VAFwSl6GZgg/v/8b104d3b36.jpg,MAFwSejU_J4"
2023-10-23-3:53:31,"Get ready with me, corporate lawyer edition","ARE YOU READY TO ROCK WITH ME? 🤘,I'm a corporate lawyer by day, but a rock star at heart 🎸,This is my baby 😍,I love playing this guitar 🎸,I'm so excited to share my music with you 🎶,Let's get started!","3.9s,4.8s,4.9s,4.9s,4.8s,3.6s",https://www.canva.com/design/DAFyCwKhewU/EkrpoYqpEBiKCMjrPXggDQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"4,7,13,9,5,12","MAFwSUUy_ww,MAFwSdWwEpI,MAFwSVNFcRk,MAFwSbtzp2M,MAFwSd0KKog,MAFwSa7SwrE"
2023-10-23-3:53:32,How to bake the perfect chocolate cake,"How to bake the perfect chocolate cake 🍰,Step 1: Gather your ingredients 🥣,Step 2: Preheat your oven to 350 degrees 🌡️,Step 3: Mix together the dry ingredients 🍪,Step 4: Add in the wet ingredients 🥛,Step 5: Pour the batter into the prepared pan 🎂,Step 6: Bake for 30-35 minutes ⏰","4.3s,5.3s,5.2s,2.6s,5.3s,5.3s,2.6s",https://www.canva.com/design/DAFyC2T6Xnc/NATaudp7FSMqhdE8eihIow/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"0,6,14,10,8,3,1","VAFwSrSLsgo/v/e0c36ea2a0.jpg,MAFwSXH_r_g,MAFwSXKt9Tc,MAFwSXvFG8o,MAFwSZ2phx4,MAFwSbaXHrk,VAFwSpO6j88/v/c013851634.jpg"
2023-10-23-3:53:44,The unique puppies we get at Barktown pet daycare,"CHECK OUT THE UNIQUE PUPPIES WE GET AT BARKTOWN PET DAYCARE! 🐶,WE HAVE PUPPIES OF ALL SHAPES AND SIZES 🦴,AND THEY'RE ALL SO CUTE AND CUDDLY 😍,COME ON DOWN AND MEET THEM TODAY! 🐶","4.4s,4.1s,4.1s,4.1s",https://www.canva.com/design/DAFyCxywAXQ/oGyuIl2_eHN8V3UAZ8KROA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"4,9,7,8","MAFwSUUy_ww,MAFwSbtzp2M,MAFwSdWwEpI,MAFwSZ2phx4"
2023-10-23-3:53:56,How to bake the perfect chocolate cake,"HOW TO BAKE THE PERFECT CHOCOLATE CAKE 🍰,THIS IS THE PERFECT RECIPE FOR A MOIST AND DELICIOUS CHOCOLATE CAKE 🤤,IT'S EASY TO FOLLOW AND EVEN BEGINNERS CAN MAKE IT 👩‍🍳,SO WHAT ARE YOU WAITING FOR? GET BAKING! 🥧,YOUR FRIENDS AND FAMILY WILL LOVE IT! 🎉,AND YOU'LL BE THE STAR OF THE PARTY 👑","4.3s,4.1s,4.1s,4.1s,5.2s,2.0s",https://www.canva.com/design/DAFyC-jtPSY/-FnzPyibTi7jiXoYZ4dE9w/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"4,0,16,6,3,9","MAFwSUUy_ww,VAFwSrSLsgo/v/e0c36ea2a0.jpg,MAFwSdhAOQU,MAFwSXH_r_g,MAFwSbaXHrk,MAFwSbtzp2M"
2023-10-23-3:54:13,Highlight reel of our Thailand holiday,"I'M SO EXCITED TO SHARE OUR THAILAND HOLIDAY HIGHLIGHT REEL WITH YOU! 🇹🇭,WE HAD SUCH AN AMAZING TIME EXPLORING THE COUNTRY 🛶,WE SAW SO MANY BEAUTIFUL PLACES 🏝️,AND WE MADE SO MANY MEMORIES 🥰,I HOPE YOU ENJOY IT! 🎸","4.3s,3.6s,3.6s,2.3s,2.3s",https://www.canva.com/design/DAFyCwvyEXk/gEXUrFHTtf_ADXRKLhmADw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"14,12,0,9,2","MAFwSXKt9Tc,MAFwSa7SwrE,VAFwSrSLsgo/v/e0c36ea2a0.jpg,MAFwSbtzp2M,VAFwSl6GZgg/v/8b104d3b36.jpg"
2023-10-23-3:54:20,Unboxing video for ActiveLink fitness tracker,"UNBOXING THE ACTIVELINK FITNESS TRACKER! ⌚️,HERE'S WHAT'S INSIDE THE BOX 📦,THE ACTIVELINK FITNESS TRACKER IS SO SLEEK AND STYLISH 😍,AND IT'S PACKED WITH FEATURES TO HELP YOU STAY ON TRACK WITH YOUR FITNESS GOALS 💪","2.7s,4.8s,4.8s,4.9s",https://www.canva.com/design/DAFyC8VoGUU/z3ZZcL7TPTJAp7ETH2MoRA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"11,10,2,5","MAFwSejU_J4,MAFwSXvFG8o,VAFwSl6GZgg/v/8b104d3b36.jpg,MAFwSd0KKog"
2023-10-23-3:54:35,The unique puppies we get at Barktown pet daycare,"CHECK OUT THESE UNIQUE PUPPIES AT BARKTOWN PET DAYCARE! 🐶,We have puppies of all shapes and sizes 🐩,We love to see our puppies explore their surroundings 🌎,And we're always happy to see them make new friends 👫,We're the best place for your furry friend to have fun and play 🐶,So come on down and check us out today! 🐶,We're located at 123 Main Street, Anytown, CA 91234 📍,We're open from 10am to 6pm, seven days a week ⏰,We can't wait to meet you and your furry friend! 🐶,Call us today to book your appointment 📞","4.3s,5.3s,2.6s,5.2s,5.3s,5.3s,2.6s,2.6s,2.5s,3.7s",https://www.canva.com/design/DAFyCxUV_8I/I4uk9zLHbDHt5-BV4Rwi4w/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"0,13,4,2,14,1,16,3,10,12","VAFwSrSLsgo/v/e0c36ea2a0.jpg,MAFwSVNFcRk,MAFwSUUy_ww,VAFwSl6GZgg/v/8b104d3b36.jpg,MAFwSXKt9Tc,VAFwSpO6j88/v/c013851634.jpg,MAFwSdhAOQU,MAFwSbaXHrk,MAFwSXvFG8o,MAFwSa7SwrE"
2023-10-23-3:54:37,"Get ready with me, corporate lawyer edition","WHAT'S UP, GUYS? IT'S TIME TO GET READY WITH ME, CORPORATE LAWYER EDITION! 👩‍⚖️,I'm a corporate lawyer by day, but I'm also a musician by night 🎸,I love to play guitar and sing in my spare time 🎶,I'm going to show you how I get ready for a long day at the office 💼,I'm going to start by putting on my suit 👔,And then I'm going to grab my teddy bear for some moral support 🐻","3.3s,4.8s,4.8s,4.8s,4.8s,2.4s",https://www.canva.com/design/DAFyC9zCVeE/22MGo6xFt5aSUVGsX1Fjeg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"9,0,10,12,8,4","MAFwSbtzp2M,VAFwSrSLsgo/v/e0c36ea2a0.jpg,MAFwSXvFG8o,MAFwSa7SwrE,MAFwSZ2phx4,MAFwSUUy_ww"
2023-10-23-3:54:39,Event highlights of the Fit Factory gym grand opening,"Check out the grand opening of Fit Factory gym! 🎉,We had so much fun 🤩,Come check us out today! 🎸","4.8s,4.4s,4.4s",https://www.canva.com/design/DAFyC98XCuI/qoGBDNnt4leBz7iUfL1rcw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"10,8,9","MAFwSXvFG8o,MAFwSZ2phx4,MAFwSbtzp2M"
2023-10-23-3:55:3,Happy 70th birthday video for Grandma,"HAPPY 70TH BIRTHDAY, GRANDMA! 🎉,I KNOW YOU LOVE MUSIC, SO I MADE YOU THIS VIDEO 🎶,I HOPE YOU ENJOY IT! 🎸,LOVE, YOUR FAVORITE GRANDCHILD 🥰","4.2s,3.7s,3.6s,2.4s",https://www.canva.com/design/DAFyC1o0XCc/62eVXOckhFdmWoQlgjnciQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"0,6,15,8","VAFwSrSLsgo/v/e0c36ea2a0.jpg,MAFwSXH_r_g,MAFwSRvID9o,MAFwSZ2phx4"
2023-10-23-3:55:6,How to bake the perfect chocolate cake,"How to bake the perfect chocolate cake 🍰,Step 1: Gather your ingredients 📝,Step 2: Preheat your oven to 350 degrees 🌡️,Step 3: Mix together the dry ingredients 🥣,Step 4: Add the wet ingredients 🧈,Step 5: Pour the batter into the prepared pan 🥧","3.5s,3.1s,3.1s,2.3s,3.9s,3.1s",https://www.canva.com/design/DAFyC2EuFnA/LT_kBRMsroaf4EBjX7budw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"14,8,12,0,10,13","MAFwSXKt9Tc,MAFwSZ2phx4,MAFwSa7SwrE,VAFwSrSLsgo/v/e0c36ea2a0.jpg,MAFwSXvFG8o,MAFwSVNFcRk"
2023-10-23-3:55:20,Unboxing video for ActiveLink fitness tracker,"Are you ready to take your fitness to the next level? 💪,Introducing the ActiveLink fitness tracker! ⌚️,This tracker will help you track your activity, sleep, and heart rate 🩺,It's also water-resistant, so you can wear it while you're swimming or working out 💦,And it comes with a free app that lets you track your progress and stay motivated 📲,So what are you waiting for? 🏃‍♀️,Order your ActiveLink fitness tracker today! 🛒,You won't regret it 😉,And don't forget to subscribe to my channel for more fitness tips and tricks! 💪,Thanks for watching! 👋","2.9s,3.9s,5.3s,5.2s,5.3s,2.6s,5.3s,2.6s,4.0s,3.7s",https://www.canva.com/design/DAFyC3z4aYM/wCxCUfPV7bWGakI580c2Sw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"8,5,6,9,2,3,10,16,13,1","MAFwSZ2phx4,MAFwSd0KKog,MAFwSXH_r_g,MAFwSbtzp2M,VAFwSl6GZgg/v/8b104d3b36.jpg,MAFwSbaXHrk,MAFwSXvFG8o,MAFwSdhAOQU,MAFwSVNFcRk,VAFwSpO6j88/v/c013851634.jpg"
2023-10-23-3:55:26,How to bake the perfect chocolate cake,"HOW TO BAKE THE PERFECT CHOCOLATE CAKE 🍰,STEP 1: GATHER YOUR INGREDIENTS 📝,STEP 2: PREHEAT YOUR OVEN TO 350 DEGREES 🌡️,STEP 3: MIX TOGETHER THE DRY INGREDIENTS 🥣,STEP 4: ADD THE WET INGREDIENTS 🧈,STEP 5: POUR THE BATTER INTO THE PREPARED PAN 🥧,STEP 6: BAKE FOR 30-35 MINUTES ⏰,STEP 7: LET COOL COMPLETELY BEFORE FROSTING 🥧","3.5s,3.1s,2.3s,3.9s,3.1s,3.1s,3.1s,3.1s",https://www.canva.com/design/DAFyC5RHn-o/B2OgTgmCEHgtyYg0mmbuzA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"7,4,10,9,2,16,14,5","MAFwSdWwEpI,MAFwSUUy_ww,MAFwSXvFG8o,MAFwSbtzp2M,VAFwSl6GZgg/v/8b104d3b36.jpg,MAFwSdhAOQU,MAFwSXKt9Tc,MAFwSd0KKog"
2023-10-23-5:28:48,The unique puppies we get at Barktown pet daycare,"Check out these unique guitars 🎸,We have all kinds of guitars here at Barktown 🐶,Come on down and check them out 🎸,We're sure you'll find something you love 😍,We also have a wide selection of amps and accessories 🎸,So come on down and let's jam 🎸,We'll see you there!","3.9s,3.1s,4.1s,4.1s,4.1s,4.1s,4.1s",https://www.canva.com/design/DAFyDVjU_gg/toecvb5_7bE2p_oyjZmGJw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"7,15,12,13,16,10,8","MAFwSdWwEpI,MAFwSRvID9o,MAFwSa7SwrE,MAFwSVNFcRk,MAFwSdhAOQU,MAFwSXvFG8o,MAFwSZ2phx4"
2023-10-24
2023-10-24-0:9:15,Unboxing video for ActiveLink fitness tracker,"UNBOXING THE ACTIVELINK FITNESS TRACKER! ⌚️,Let's take a closer look 🔎,This is everything you need to know 💡,So, what do you think? 🤔,I'm loving it so far! 😍,I'm so glad I got this tracker! It's helping me stay on track with my fitness goals 💪","3.5s,3.4s,3.4s,3.4s,3.4s,2.1s",https://www.canva.com/design/DAFyIGM4XBs/M6CFgwH0YO7j7Zp1yyOtkQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"3,6,1,4,8,9","MAFwSbaXHrk,MAFwSXH_r_g,VAFwSpO6j88/v/c013851634.jpg,MAFwSUUy_ww,MAFwSZ2phx4,MAFwSbtzp2M"
2023-10-24-0:9:17,How to bake the perfect chocolate cake,"HOW TO BAKE THE PERFECT CHOCOLATE CAKE,Step 1: Gather your ingredients,Step 2: Preheat your oven,Step 3: Mix your ingredients,Step 4: Pour your batter into the pan,Step 5: Bake your cake,Step 6: Enjoy!","4.4s,4.1s,4.1s,4.1s,4.1s,4.1s,2.1s",https://www.canva.com/design/DAFyIEgjHQ4/ighmSKKs0h86oslRg0Fmgg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"0,14,4,6,13,9,8","VAFwSrSLsgo/v/e0c36ea2a0.jpg,MAFwSXKt9Tc,MAFwSUUy_ww,MAFwSXH_r_g,MAFwSVNFcRk,MAFwSbtzp2M,MAFwSZ2phx4"
2023-10-24-0:9:17,Event highlights of the Fit Factory gym grand opening,"THE FIT FACTORY GYM GRAND OPENING WAS A HUGE SUCCESS! 🎉,We had a great turnout of people from all over the city 🌎,There was something for everyone, including our furry friends 🐻,We had live music from some of the best local bands 🎸,And of course, we had plenty of free food and drinks 🍕🍻,It was a night to remember! 🙌","2.4s,4.3s,2.8s,2.8s,2.8s,2.8s",https://www.canva.com/design/DAFyIAZB6os/LZE7rdmSHSA0N45BlUfkYQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"9,0,10,8,2,11","MAFwSbtzp2M,VAFwSrSLsgo/v/e0c36ea2a0.jpg,MAFwSXvFG8o,MAFwSZ2phx4,VAFwSl6GZgg/v/8b104d3b36.jpg,MAFwSejU_J4"
2023-10-24-0:9:22,"Get ready with me, corporate lawyer edition","What's up, guys? 👋,I'm here to show you how I get ready for a day at the office 💼,I'm a corporate lawyer, so I need to look professional 👔,But I also love music, so I always bring my guitar with me 🎸,I'll show you how I play a few songs 🎶,And I'll even give you some tips on how to play your own guitar 🎸,So if you're a corporate lawyer who loves music, like me, then this video is for you 🎸,Thanks for watching! 👋","4.5s,4.1s,4.1s,4.1s,4.1s,4.1s,4.1s,2.0s",https://www.canva.com/design/DAFyICrkW1c/4lMNgYDXUeic49bXf5VrQg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"6,16,5,2,7,15,10,13","MAFwSXH_r_g,MAFwSdhAOQU,MAFwSd0KKog,VAFwSl6GZgg/v/8b104d3b36.jpg,MAFwSdWwEpI,MAFwSRvID9o,MAFwSXvFG8o,MAFwSVNFcRk"
2023-10-24-0:9:25,"Get ready with me, corporate lawyer edition","WHAT'S UP GUYS? IT'S TIME FOR A CORPORATE LAWYER GET READY WITH ME! 🎸,I'M GOING TO SHOW YOU HOW I GET READY FOR A DAY IN THE OFFICE 💼,I'LL START WITH MY HAIR 💇,THEN I'LL DO MY MAKEUP 💄,AND FINALLY, I'LL PUT ON MY OUTFIT 👗,AND THAT'S HOW I GET READY FOR A DAY IN THE OFFICE! 💼,I HOPE YOU ENJOYED THE VIDEO! LET ME KNOW WHAT YOU THINK IN THE COMMENTS BELOW 👇,AND DON'T FORGET TO SUBSCRIBE TO MY CHANNEL FOR MORE VIDEOS LIKE THIS! 🚀","4.2s,4.3s,4.3s,4.3s,5.4s,4.3s,2.1s,2.1s",https://www.canva.com/design/DAFyIL7nkGw/CN88iQ1mkX0-Ip7dOfOVxw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"2,10,0,13,6,8,7,14","VAFwSl6GZgg/v/8b104d3b36.jpg,MAFwSXvFG8o,VAFwSrSLsgo/v/e0c36ea2a0.jpg,MAFwSVNFcRk,MAFwSXH_r_g,MAFwSZ2phx4,MAFwSdWwEpI,MAFwSXKt9Tc"
2023-10-24-0:9:54,Event highlights of the Fit Factory gym grand opening,"Check out the grand opening of Fit Factory gym! 🎉,We had so much fun 🤩,And we're so excited to be a part of the community 💪,We're here to help you reach your fitness goals 🌎","4.4s,4.1s,4.1s,2.1s",https://www.canva.com/design/DAFyIGwQP58/aOOJvCBZEdRbvGYdkJknyw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"10,8,6,2","MAFwSXvFG8o,MAFwSZ2phx4,MAFwSXH_r_g,VAFwSl6GZgg/v/8b104d3b36.jpg"
2023-10-24-0:10:8,Highlight reel of our Thailand holiday,"Check out this beautiful guitar 🎸,I love the color of this guitar 💙,I'm so excited to play this guitar 🎸,I'm ready to rock 🤘,I'm not sure what this teddy bear is doing here 🤔,This guitar is so fancy ✨,I'm taking a break from playing guitar to enjoy the beach 🏖,This guitar is so cool 😎,I'm ready to rock again 🤘","3.7s,4.1s,4.1s,4.1s,2.2s,5.0s,2.1s,5.3s,3.1s",https://www.canva.com/design/DAFyIFTIvr4/alJGZbYysCdbmlhM9BN9gA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"1,10,6,15,7,13,14,11,0","VAFwSpO6j88/v/c013851634.jpg,MAFwSXvFG8o,MAFwSXH_r_g,MAFwSRvID9o,MAFwSdWwEpI,MAFwSVNFcRk,MAFwSXKt9Tc,MAFwSejU_J4,VAFwSrSLsgo/v/e0c36ea2a0.jpg"
2023-10-24-0:10:9,Unboxing video for ActiveLink fitness tracker,"UNBOXING THE ACTIVELINK FITNESS TRACKER! ⌚️,Let's take a closer look 🔎,This is the ActiveLink fitness tracker 📡,It's got all the features you need to track your fitness 💪,And it's water resistant, so you can wear it anywhere 🌊,I'm really loving this tracker so far 😍,I think you're going to love it too 😉,So go ahead and check it out! 🛒","3.1s,3.4s,2.6s,4.3s,2.6s,4.3s,3.4s,3.4s",https://www.canva.com/design/DAFyIIL8gRw/Re3gJ-rV5WON4_3spPCxkw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"5,9,0,7,6,13,8,1","MAFwSd0KKog,MAFwSbtzp2M,VAFwSrSLsgo/v/e0c36ea2a0.jpg,MAFwSdWwEpI,MAFwSXH_r_g,MAFwSVNFcRk,MAFwSZ2phx4,VAFwSpO6j88/v/c013851634.jpg"
2023-10-24-0:10:11,Highlight reel of our Thailand holiday,"CHECK OUT MY NEW GUITAR 🎸,I'M SO EXCITED TO START PLAYING IT 🎶,I'VE ALWAYS WANTED TO LEARN HOW TO PLAY THE GUITAR 🎸,I'M GOING TO BE THE NEXT JIMI HENDRIX 🎸,I'M NOT SURE WHAT I'M DOING 😅,I'M GOING TO NEED SOME LESSONS 😂,BUT I'M HAVING A LOT OF FUN 😊,AND I'M SURE I'LL GET BETTER WITH TIME 🎸","4.9s,4.1s,4.0s,4.1s,2.0s,2.0s,4.1s,4.1s",https://www.canva.com/design/DAFyIKqd84o/Qi8iH1KpjBodxaKlfZ2hFg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"0,14,11,15,1,9,16,8","VAFwSrSLsgo/v/e0c36ea2a0.jpg,MAFwSXKt9Tc,MAFwSejU_J4,MAFwSRvID9o,VAFwSpO6j88/v/c013851634.jpg,MAFwSbtzp2M,MAFwSdhAOQU,MAFwSZ2phx4"
2023-10-24-0:10:13,How to bake the perfect chocolate cake,"HOW TO BAKE THE PERFECT CHOCOLATE CAKE 🍫,Step 1: Gather your ingredients 📝,Step 2: Preheat your oven to 350 degrees 🌡️,Step 3: Mix together the dry ingredients 🥣,Step 4: Add the wet ingredients 💦,Step 5: Pour the batter into the prepared pan 🥧,Step 6: Bake for 30-35 minutes ⏰,Step 7: Let cool completely before frosting 🍰","3.1s,2.7s,2.8s,2.7s,2.8s,2.7s,2.8s,2.7s",https://www.canva.com/design/DAFyIPeePOU/1VLnbqRAvsmVJ8tkRnTGxg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"11,16,5,8,12,2,1,4","MAFwSejU_J4,MAFwSdhAOQU,MAFwSd0KKog,MAFwSZ2phx4,MAFwSa7SwrE,VAFwSl6GZgg/v/8b104d3b36.jpg,VAFwSpO6j88/v/c013851634.jpg,MAFwSUUy_ww"
2023-10-24-0:10:40,"Get ready with me, corporate lawyer edition","What's up guys? Today I'm going to show you how I get ready for a day at the office 💼,I'm a corporate lawyer, so I need to look professional, but I also want to be comfortable and stylish ⚖️,I start by choosing my outfit 👗,I like to wear a suit or dress pants, a blouse or button-down shirt, and a blazer 👔,I always accessorize with a nice pair of shoes, a necklace, and earrings 💍,And of course, I can't forget my makeup 💄,I like to keep it simple and natural 😌,And that's it! I'm ready to take on the day 💪,What do you think? Let me know in the comments 👇","3.5s,4.2s,4.2s,4.2s,4.2s,4.2s,4.2s,4.2s,4.2s",https://www.canva.com/design/DAFyIO1zu8A/iQKRWPiqn-eIWvzHuTlHKw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"8,4,13,12,5,6,16,9,14","MAFwSZ2phx4,MAFwSUUy_ww,MAFwSVNFcRk,MAFwSa7SwrE,MAFwSd0KKog,MAFwSXH_r_g,MAFwSdhAOQU,MAFwSbtzp2M,MAFwSXKt9Tc"
2023-10-24-0:10:48,How to bake the perfect chocolate cake,"HOW TO BAKE THE PERFECT CHOCOLATE CAKE,Step 1: Gather your ingredients,Step 2: Mix the dry ingredients,Step 3: Mix the wet ingredients,Step 4: Pour the batter into the pan,Step 5: Bake in the oven until done","2.7s,4.8s,4.8s,4.9s,4.9s,2.4s",https://www.canva.com/design/DAFyIHtHqfk/TMBlS5jk_PGmc-vWsi87ug/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ,"9,0,7,6,16,1","MAFwSbtzp2M,VAFwSrSLsgo/v/e0c36ea2a0.jpg,MAFwSdWwEpI,MAFwSXH_r_g,MAFwSdhAOQU,VAFwSpO6j88/v/c013851634.jpg"
